,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
EC,781,6,32,3,4,0,0,59,7,19,23,68,318,48,12,5,1,39,4,0,26,4,0,38,24,38,5,0,1,3,15,0,185,0,7,274,14,2080,410,80,35,573,1,85,153,3,3,69,20,12,1,0,271,0,0,6,2,1,7,106,0,14,73,0,1,0,7,511,4,22,6,312,137,276,250512,1485,7,52,13,5,154,257,379,0,0,15545,0,99,28,0,26,36,33,17,38,0,16,10,18,0,0,73,14668,0,1762,207,188,0,832,0,7,0,166,8448,40,1,0,0,0,1455,0,0,0,68,3,2,16,2,0,308,2744,1,12,2,16,2,6,3,118,0,391,0,1,9,15,2,338,0,0,15,41,629,0,7,0,21,854,4,21,8,271,8,1,29,3073,4,1,4,14,2456,0,16,116,1,388,92,76,1144,0,8,21,124,11,0,0,9,55,32,6,193,55,19,4,2,0,420,2,198,0,1,0,0,5,5,12011,0,254,37,0,12,55,10,52,121,13,223,25,428,0,28,317,38,566,0,7,0,0,1,16,12451,117,1,6,15,27680,4,8,740,2,0,2641,31,3,0,28,0,23,5,0,11
PY,110,4,19,8,0,0,0,40,1,46,30,22,424,2,7,8,0,58,0,1,48,3,0,38,17,16,0,0,2,12,7,0,78,0,7,63,66,994,205,41,0,89,8,66,103,0,14,14,9,4,0,0,132,0,0,4,2,0,1,3,0,8,6,0,2,0,1,478,0,6,1,93,85,63,494,161039,7,0,8,4,116,157,144,0,0,2767,0,171,36,0,3,6,45,39,12,0,14,2,38,0,0,39,5247,1,602,216,55,0,183,0,13,0,50,1600,11,1,0,1,1,580,0,1,0,10,0,1,10,0,0,400,1115,1,9,3,10,0,13,0,1,0,119,0,0,7,11,0,2,0,0,3,26,183,1,6,22,8,313,0,13,2,20,1,0,11,1426,2,1,2,3,2943,0,11,62,0,298,51,72,192,0,13,14,337,12,1,0,2,13,3,3,53,39,5,0,5,0,109,0,166,0,1,0,1,0,0,1604,0,107,2,0,2,20,2,31,101,2,95,1,517,0,42,91,10,99,0,1,0,0,0,11,3157,32,1,3,0,11547,1,3,179,1,3,614,524,2,0,17,0,8,3,0,4
BH,9,8,155,5,1,0,0,41,1,33,5,131,210,1,5,1,0,21,13,4,11,0,0,9,3,6,0,0,1,1,2,0,45,0,2,7586,18,4,2,209,0,47,1,1128,2007,0,0,5,4,5,0,0,41,0,0,2,0,0,0,2,0,88,836,0,1,0,0,264,2,409,11,111,10,47,4,12,42313,4,5,0,56,133,215,0,0,44,0,110,15,0,25,28,50,15,21,0,7,0,2,0,0,541,2086,0,814,59,31,1,2,0,6,1,105,27,72,1,0,0,2,164,0,0,0,4,3,0,6,0,3,110,6,2,67,0,10,0,2,0,1,0,2,0,0,6,8,0,0,0,0,2,1559,608,0,6,0,18,1,3,16,7,2,1,0,14,1247,1,2,4,0,238,0,6,78,0,111,17,72,215,0,2,20,167,79,0,0,3,0,5,1,68,36,6,0,40,0,3,0,12,0,1,0,0,0,0,15,0,102,3,0,0,32,0,990,665,0,42,8,1027,0,5,112,191,2,0,0,0,0,6,392,297,43,2,0,0,74,0,1,2,0,1,16,25,9,0,1166,0,11,1,0,18
KY,1,0,3,1,3,0,0,33,0,1,5,0,1129,0,3,0,0,4,1,1,2,0,0,4,2,5,0,70,8,1,0,0,9,0,5,10,4,2,0,8,1,12,0,5,7,77,0,15,4,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,112,0,0,29,0,1,0,460,7,18,10,2,1,843,0,2,22,1,26,0,0,28,0,28,5,0,1,0,2,3,1,0,3,1,1,0,0,1,7274,3,407,5,1,0,3,0,0,0,10,95,9,0,0,0,0,23,0,0,0,1,0,0,1,0,0,70,10,0,0,101,16,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,28,0,0,0,0,0,0,8,1,2,3,7,5,68,2,0,0,0,87,0,1,1,0,41,1,15,155,0,0,0,39,1,2,0,3,0,1,0,15,6,4,0,0,0,2,0,6,0,0,0,0,0,0,4,0,11,0,0,1,10,1,0,4,6,8,11,89,0,1,8,2,0,0,2,0,0,161,1,67,23,0,0,0,26,1,0,4,0,0,8,8,0,0,5,0,3,0,0,0
ZW,6,7,37,93,94,0,0,29,10,17,15,12,155,9,15,9,0,36,0,1,14,2,0,5,5,17,92,0,2,1,4,0,42,0,6,198,568,4,1,77,1,107,0,951,396,0,0,32,8,5,0,0,117,0,0,0,2,0,2,7,0,9,76,0,1,0,0,186,14,17,1,161,23,568,4,2,34,2,7070,9,71,34,211,0,0,34,0,3994,213,0,110,59,12,16,11,0,6,6,8,0,0,36,6400,0,3768,51,54,0,7,0,9,0,5042,68,431,8,0,6,0,132,0,7,0,27,10,3,3,0,0,329,23,2,53,4,217,1,18,41,14,0,7,0,19,152,27,2,3,0,0,5,25,849,0,17,2,7,3,15,47,26,1,2,0,25,749,17,1,69,2,109,0,30,20,1,250,29,36,501,0,2,10,2924,5,42,0,8,6,7,4,89,15,90,34,15,0,1,2,85,0,8,0,0,6,0,40,1,348,0,0,4,42,3,30,91,5,44,12,247,0,11,63,19,1,0,2,3,0,2,5,133,86,3,3,1,60,2,5,6,15,0,38,711,5,0,40,0,15,5,0,30
VA,185,10,35,10,17,0,0,24,11,8,27,24,75,8,88,14,0,54,2,2,29,8,0,16,4,54,1,2,3,7,11,0,58,0,45,29,97,96,73,100,4,103,3,40,102,0,0,50,42,5,1,0,91,1,0,1,0,2,6,19,0,0,19,0,3,0,3,343,13,9,14,112,113,81,1039,490,7,3,26,835,230,28,194,0,0,2431,0,493,75,0,15,10,18,30,47,0,14,2,39,0,0,27,19635,1,1325,140,80,1,344,0,7,3,177,2654,43,1,0,9,0,1563,1,1,0,34,6,0,7,0,5,240,295,2,19,5,55,3,20,2,14,0,175,0,25,8,8,0,1,0,0,11,21,315,0,17,0,4,323,2,27,10,18,8,2,86,937,47,0,11,5,4135,0,3,46,0,278,20,144,893,0,0,23,273,11,10,0,12,1,3,7,95,38,43,12,5,0,214,0,42,0,33,0,2,3,1,1421,1,182,7,0,3,63,14,21,83,14,40,2,1930,0,4,123,14,234,0,3,2,0,0,47,1439,169,3,2,1,1987,1,5,138,2,0,461,319,2,0,36,0,4,1,1,6
FI,94,39,254,70,41,0,0,1474,64,86,148,314,799,46,112,39,3,305,11,7,233,41,0,289,25,281,15,11,12,30,190,0,458,0,42,738,796,268,92,1237,9,824,32,263,797,2,8,250,60,57,16,0,1920,7,0,19,10,4,24,175,0,118,80,0,17,0,6,2616,65,64,34,1277,823,697,304,148,72,26,33,96,54512,297,2204,0,0,1722,0,1321,264,0,51,94,177,76,153,0,118,19,160,0,0,1275,70013,8,7888,3848,716,7,187,0,236,14,1655,1128,342,34,0,2,3,3183,1,11,0,299,37,1,74,1,8,1797,660,7,182,21,64,6,89,5,141,3,1009,2,10,40,99,13,12,0,0,77,227,1695,0,85,7,128,118,21,133,39,89,62,17,446,7596,140,7,19,36,124641,0,136,266,2,4968,317,827,3063,0,20,168,1190,73,12,0,62,43,35,14,1142,358,93,23,75,0,60,7,447,0,32,0,27,10,6,446,14,1331,60,0,38,278,50,187,757,117,521,70,1648,0,43,8542,131,100,0,17,1,0,23,54,3934,582,57,32,3,2994,34,39,137,2,10,631,359,8,0,369,0,61,84,6,55
MA,125,16,565,5,16,0,0,142,5,59,40,869,990,23,60,9,0,119,10,32,26,11,0,48,15,135,10,2,2,9,21,0,236,0,290,5892,123,1434,107,212,5,243,19,193,1462,1,2,41,42,10,5,0,806,5,0,19,1,4,11,23,0,180,286,0,5,0,1,744,36,332,15,282,202,183,495,499,194,2,7,17,363,10998,889,0,0,3150,0,620,50,1,24,48,84,17,39,0,37,30,94,0,0,417,12276,1,2073,519,630,2,168,0,12,4,561,1459,101,28,0,6,7,1044,0,0,0,42,19,5,31,0,0,543,1401,20,211,5,37,0,28,3,25,1,101,0,11,24,33,2,5,0,0,36,1268,1180,1,47,1,44,158,11,28,9,48,13,3,73,8952,16,6,6,4,2626,0,50,146,0,1818,214,230,1276,0,15,44,251,197,7,0,19,8,20,5,208,134,154,102,32,0,108,5,136,0,11,0,5,2,2,976,2,590,10,0,6,85,13,514,1807,18,149,20,947,0,94,1049,244,137,0,1,0,0,5,315,4214,119,12,30,0,20054,3,32,209,0,6,989,128,2,0,70,0,32,13,2,176
CN,294,88,491,87,112,0,0,1154,88,328,330,1000,5505,117,187,166,15,1022,22,42,300,111,0,984,91,1047,155,19,14,35,132,0,942,0,253,3460,668,433,164,1612,21,1547,119,1862,2328,1,16,394,116,145,16,0,17076,12,0,76,21,6,56,763,0,249,446,0,24,0,8,5503,114,371,46,4887,1532,1201,541,347,331,41,156,125,2139,1263,173389,0,0,6337,0,3745,765,49,331,284,426,192,1021,0,295,119,266,0,0,970,95720,35,14718,2208,1096,5,308,0,134,10,9782,2891,3098,56,0,8,17,4488,10,14,0,308,443,15,176,25,104,4750,1991,22,351,56,299,31,280,13,99,29,132,4,32,129,562,544,65,0,2,84,1299,8447,19,403,56,447,235,127,300,97,92,156,23,771,19596,117,52,67,78,16514,0,192,559,21,375967,3647,10876,7476,0,283,338,2529,285,40,0,131,58,197,47,2398,809,521,160,186,0,127,27,1338,0,45,0,49,63,84,1630,26,10293,376,0,26,897,260,659,2601,160,1583,227,25570,0,204,40482,325,182,0,25,7,0,62,298,5932,990,28,36,10,5255,49,232,253,14,53,1893,938,33,0,367,0,532,41,22,88
AW,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,4,0,0,0,0,0,3,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,6,0,0,0,2,0,1,0,0,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,44,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0
CW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MX,5684,431,378,12,24,0,0,1023,50,121,259,543,3789,40,171,67,6,739,22,9,305,63,0,315,72,515,25,23,14,36,143,0,872,0,62,1103,139,13164,2492,724,122,2115,34,657,3025,5,28,416,151,258,9,0,2632,12,0,44,7,20,50,121,0,98,103,0,6,0,27,4840,68,135,44,2245,1620,1516,25840,15423,95,182,31,77,2049,1658,4799,0,0,1420077,0,1074,506,4,110,224,439,147,815,0,227,100,261,0,0,1221,154884,5,13105,3955,969,50,6058,0,109,9,1642,63315,342,26,0,7,2,7782,6,31,0,679,25,31,207,7,11,2805,19432,19,150,53,105,9,139,13,39,16,5562,1,5,74,93,8,30,0,7,86,228,7663,2,76,11,170,14785,58,244,61,1060,125,11,374,13995,67,188,23,116,35164,0,237,1112,5,4772,1372,962,6794,0,45,214,1440,402,8,0,74,121,108,80,1529,588,128,57,111,0,5093,35,904,0,12,0,27,12,7,54035,55,3574,1689,0,57,438,49,473,834,158,838,172,3759,0,176,4248,184,7925,0,20,3,0,11,172,80446,935,27,51,17,157032,69,64,6772,4,26,22572,329,23,0,451,0,251,48,8,79
BQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG,109,316,180,557,442,0,0,569,128,58,209,177,936,51,149,75,1,405,4,7,126,16,0,173,51,264,58,1,8,8,42,0,417,0,254,774,8907,785,44,473,40,680,13,708,1757,1,6,516,182,269,10,0,1333,9,0,21,42,35,10,114,0,44,121,0,6,0,2,1629,940,77,56,1301,238,6781,241,276,41,40,367,85,1748,449,3322,0,0,1446,0,300050,2281,1,73,125,211,100,131,0,108,31,95,0,0,398,66717,10,17979,1394,379,0,108,0,151,43,5093,1276,471,27,0,40,3,1762,1,48,0,166,156,5,36,4,8,2227,596,32,368,61,575,31,135,70,315,16,60,0,117,86,330,165,4,0,0,113,115,3960,1,247,2,112,594,493,483,35,64,46,16,207,6976,77,3,289,8,9846,0,99,577,17,4548,311,620,4723,0,21,77,12859,52,174,0,56,66,40,16,700,244,508,256,58,0,41,14,792,0,22,0,3,4,4,377,172,1433,55,0,34,328,43,288,1096,55,484,128,2346,0,200,7241,85,64,0,19,2,0,29,111,2682,854,9,50,3,12544,12,33,128,101,5,422,5720,12,0,1161,0,133,16,3,42
UG,47,34,91,164,160,0,0,67,10,10,20,131,185,4,27,1,0,31,1,5,4,4,0,62,2,43,3,0,0,3,12,0,57,0,33,204,1027,22,6,122,1,119,4,136,434,0,0,68,7,44,0,0,351,0,0,3,0,0,1,21,0,25,36,0,1,0,0,292,33,30,9,165,90,417,97,32,29,2,101,11,396,72,807,0,0,1008,0,2252,26921,0,14,25,33,21,24,0,9,5,10,0,0,46,9750,2,1600,95,110,0,15,0,8,2,303,351,132,6,0,36,1,233,0,11,0,26,15,1,6,1,8,257,61,0,40,7,270,4,41,6,16,1,8,0,298,9,20,8,2,0,0,8,32,821,0,446,2,23,42,24,35,5,9,2,13,52,2022,13,0,65,1,481,0,26,61,2,1490,99,139,665,0,5,14,3974,49,35,0,1,1,4,5,115,27,47,28,11,0,13,0,53,0,15,0,0,0,1,148,6,318,19,0,5,72,9,61,263,8,53,12,1028,0,9,344,48,29,0,1,1,0,2,127,379,78,2,8,0,467,2,6,29,13,1,118,3242,1,0,50,0,24,3,0,16
NR,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,2,0,1,0,0,0,0,0,1,2,21,0,0,5,0,2,0,35,0,0,0,0,0,0,1,0,0,0,0,0,47,1,11,0,0,0,0,0,0,0,16,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,1,0,100,0,1,6,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,3,0,2,2,1,0,0,10,1,0,0,0,0,0,0,0,20,1,0,0,0,17,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
LK,6,6,15,3,4,0,0,23,2,6,19,39,87,14,10,19,0,28,0,4,8,3,0,15,0,45,13,0,0,2,0,0,39,0,0,162,23,7,4,69,1,49,1,219,184,0,0,17,5,1,6,0,1056,1,0,1,0,2,0,5,0,1,89,0,3,0,0,186,5,29,2,108,96,81,10,3,23,1,4,2,83,18,296,0,0,107,0,328,23,1,7671,85,24,6,94,0,29,2,9,0,0,28,4117,1,938,49,31,0,3,0,4,1,1550,67,159,0,0,0,0,145,0,0,0,6,8,1,3,0,1,221,67,0,10,3,11,1,3,2,1,0,1,0,4,386,45,2,1,0,0,2,41,6912,1,3,0,54,5,1,16,1,2,12,0,48,584,6,3,2,3,348,0,9,39,0,362,165,118,345,0,13,27,142,14,0,0,1,1,10,4,71,31,9,2,23,0,1,0,74,0,1,0,9,2,1,15,0,810,2,0,2,57,40,32,49,3,23,7,344,0,7,2630,10,3,0,0,0,0,1,4,152,25,0,2,1,97,1,9,5,1,2,48,45,0,0,15,0,24,0,0,4
BD,8,0,50,2,2,0,0,44,0,2,19,80,225,7,1,1,0,22,2,1,17,4,0,7,0,14,7,0,0,0,7,0,25,0,4,215,19,20,6,52,1,73,2,357,176,0,0,7,1,5,0,0,173,0,0,1,0,0,4,2,0,19,47,0,1,0,1,195,4,48,5,136,69,82,26,9,25,0,6,1,58,51,149,0,0,172,0,132,13,1,88,8437,6,2,32,0,13,1,16,0,0,41,3452,1,843,54,23,0,10,0,4,0,527,68,71,0,0,0,3,157,0,0,0,12,7,5,9,0,2,214,78,1,18,0,13,0,6,0,1,0,3,0,1,13,5,1,0,0,0,3,68,3059,0,3,0,101,5,2,6,2,0,5,0,23,316,0,0,1,7,591,0,13,45,0,230,106,36,296,0,6,6,100,19,0,0,4,1,30,2,55,23,15,2,5,0,4,0,39,0,0,0,0,0,0,65,1,362,13,0,2,33,9,52,566,6,41,19,264,0,4,190,29,17,0,0,1,0,0,18,181,35,3,2,1,178,7,5,9,1,0,30,51,6,0,11,0,7,2,0,6
IL,52,7,118,8,18,0,0,388,9,131,68,155,693,13,16,4,0,152,4,16,52,9,0,44,16,71,11,4,6,6,9,0,190,0,25,2896,55,83,26,213,92,1044,18,457,519,0,0,17,16,29,1,0,441,3,0,2,1,1,6,19,0,37,168,0,1,0,0,1189,8,110,6,857,217,182,90,52,71,6,7,23,226,118,579,0,0,528,0,354,54,1,18,66,12903,19,22,0,21,9,31,0,0,382,23223,3,3569,356,300,0,87,0,11,1,1492,448,161,1,0,0,1,740,0,0,0,117,5,4,27,2,1,765,199,4,41,5,14,1,32,3,7,2,25,0,22,18,52,3,6,0,2,16,403,1791,1,21,1,47,164,10,21,2,15,24,3,97,3489,11,4,1,8,3486,0,28,78,2,809,60,113,1563,0,6,28,405,59,6,0,12,11,25,3,454,164,52,16,8,0,27,4,180,0,2,0,5,1,1,208,3,793,8,0,2,149,14,211,611,29,154,83,2511,0,18,408,210,16,0,0,0,0,4,197,1391,255,11,4,1,792,3,6,51,3,4,113,197,5,0,48,0,46,9,0,20
TT,14,2,9,1,2,0,0,3,103,5,12,8,104,2,0,2,0,5,0,0,6,1,0,3,2,11,5,0,2,0,0,0,13,0,5,83,32,6,3,13,4,86,0,40,142,0,0,277,28,6,0,0,66,15,0,2,1,0,3,8,0,2,42,0,1,0,0,238,2,7,1,39,18,56,7,6,11,5,3,5,51,16,203,0,0,130,0,78,12,0,9,3,23,6618,18,0,8,0,4,0,0,13,3542,1,744,22,26,0,7,0,3,0,89,57,112,1,0,0,0,110,0,0,0,13,1,0,2,0,1,100,11,0,4,2,2,12,6,3,0,4,20,0,3,4,8,0,0,0,0,2,69,195,0,5,2,11,3,1,36,1,23,5,4,16,270,15,1,2,1,167,0,7,11,4,99,40,83,252,0,1,5,99,4,1,0,9,1,3,0,49,13,7,3,1,0,14,1,15,0,1,0,2,0,0,53,0,57,1,0,46,20,0,5,19,2,16,1,1942,0,2,135,11,4,0,42,0,0,7,29,176,25,1,0,0,100,2,3,8,0,1,75,44,0,0,20,0,5,0,0,2
MM,28,2,166,12,10,0,0,55,18,28,36,134,167,8,57,12,0,86,1,2,13,8,0,19,7,58,10,0,4,7,5,0,62,0,5,743,50,97,30,101,1,98,7,89,152,0,0,43,10,6,0,0,833,4,0,4,0,1,2,19,0,20,30,0,6,0,2,316,13,90,3,148,70,64,205,133,25,1,9,44,216,55,632,0,0,4294,0,194,29,0,16,68,37,18,8135,0,21,7,20,0,0,101,13253,0,1275,107,53,0,63,0,6,0,411,594,205,6,0,0,3,263,0,1,0,27,7,1,12,1,1,313,332,1,53,5,13,2,14,0,1,1,43,0,2,11,19,3,1,0,0,10,91,473,0,12,0,19,152,3,33,2,13,8,1,68,717,31,0,5,5,589,0,13,54,0,1936,111,245,590,0,14,20,254,42,2,0,11,1,19,4,113,35,11,6,8,0,53,4,50,0,12,0,0,2,0,402,1,550,73,0,3,55,29,77,1894,5,41,14,862,0,7,1873,39,48,0,4,0,0,4,39,546,98,2,6,1,1049,7,9,76,4,3,222,161,2,0,33,0,13,2,0,9
SJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,9,3,28,6,2,0,0,72,4,8,11,50,102,40,8,4,1,56,3,1,21,9,0,14,0,25,7,2,0,2,3,0,45,0,1,119,11,10,6,56,1,81,2,171,177,0,0,20,8,4,3,0,201,0,0,1,0,0,0,6,0,7,10,0,0,0,0,227,2,14,2,157,175,70,11,14,16,1,3,7,86,17,188,0,0,188,0,49,6,0,27,5,21,5,14,0,1814,3,8,0,0,29,4580,0,1035,645,79,1,13,0,6,1,207,60,48,0,0,0,1,241,0,0,0,99,4,0,12,0,0,149,43,3,14,2,2,1,6,0,1,0,6,0,0,4,6,1,0,0,0,0,26,161,1,7,0,6,7,0,9,1,6,9,0,32,1095,6,2,2,1,613,0,11,28,1,296,26,58,324,0,3,11,81,6,1,0,1,1,5,2,72,58,9,2,12,0,2,1,48,0,3,0,2,0,1,38,0,997,0,0,0,35,2,22,170,6,37,13,1229,0,5,2052,7,3,0,0,0,0,3,15,218,44,5,4,0,168,4,2,6,0,1,36,24,1,0,21,0,8,2,0,3
ML,5,9,9,0,0,0,0,8,0,4,3,29,89,1,4,4,0,9,0,8,79,0,0,3,1,12,3,0,0,0,3,0,21,0,34,45,16,8,1,11,0,27,0,11,24,0,0,3,2,0,1,0,49,0,0,0,5,0,0,1,0,2,6,0,0,0,0,53,0,7,1,35,11,17,6,2,1,0,1,4,26,25,90,0,0,59,0,25,6,0,1,2,4,1,2,0,6,943,2,0,0,14,1751,0,280,60,20,0,3,0,3,0,1062,30,27,23,0,1,1,73,0,1,0,5,1,0,9,0,0,54,68,0,5,1,2,0,1,0,12,0,2,0,1,8,3,0,1,0,0,6,127,138,1,24,1,1,0,6,6,0,3,2,0,5,751,1,0,2,1,211,0,5,7,0,149,2,19,316,0,0,2,17,10,0,0,1,0,2,0,21,14,9,37,8,0,0,1,5,0,0,0,3,0,0,30,0,57,0,0,2,16,0,17,23,5,20,2,112,0,3,30,12,1,0,0,0,0,2,5,86,14,2,2,0,77,1,4,3,0,0,18,25,0,0,8,0,6,6,0,2
AZ,25,6,27,4,4,0,0,63,6,7,72,42,3103,7,22,5,1,54,1,0,15,7,0,17,7,50,2,0,2,6,4,0,33,0,4,125,16,14,5,177,2,75,2,70,114,0,1,14,5,11,0,0,114,0,0,17,0,2,2,14,0,3,18,0,2,0,4,278,9,12,1,203,53,73,13,39,10,2,2,18,176,40,174,0,0,244,0,98,11,0,9,7,8,9,14,0,10,1,3986,0,0,39,14756,3,890,76,69,0,21,0,5,3,223,120,66,0,0,0,0,157,0,0,0,23,2,1,6,0,1,199,49,0,15,7,7,1,14,1,3,1,262,0,1,7,17,2,1,0,0,7,34,354,0,9,0,41,5,2,21,8,4,8,1,76,754,33,0,2,9,555,0,33,52,2,396,34,115,551,0,4,21,120,11,0,0,10,2,15,2,85,36,8,2,2,0,4,0,35,0,7,0,1,2,4,40,0,253,12,0,0,53,8,47,68,11,80,9,171,0,5,191,22,4,0,2,0,0,1,6,138,70,7,3,1,154,4,4,17,1,0,68,27,3,0,39,0,6,1,1,7
